time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1660273556097727500,6.7667275390625,-0.523082971572876,0.829587996006012,-0.17409099638462067,0.0886560007929802,-3.0616073608398438,1.1169220209121704,-0.46369290351867676
1660273556106884000,6.775884033203125,-0.5224789977073669,0.8279690146446228,-0.1783449947834015,0.098362997174263,-3.0876283645629883,1.1204074621200562,-0.45817044377326965
1660273556122910000,6.791909912109375,-0.5224789977073669,0.8279690146446228,-0.1783449947834015,0.098362997174263,-3.0876283645629883,1.1204074621200562,-0.45817044377326965
1660273556132911000,6.8019111328125,-0.5233790278434753,0.8252090215682983,-0.18263399600982666,0.1083889976143837,-3.1129374504089355,1.1275991201400757,-0.4537321627140045
1660273556142910000,6.811909912109375,-0.5263239741325378,0.8208680152893066,-0.18692399561405182,0.11922799795866013,-3.139139413833618,1.140058994293213,-0.4493637979030609
1660273556152909600,6.82190966796875,-0.5320780277252197,0.8143829703330994,-0.19122299551963806,0.13079099357128143,3.117729663848877,1.1596194505691528,-0.44562941789627075
1660273556162909400,6.831909423828125,-0.5414199829101562,0.8051570057868958,-0.19539499282836914,0.14285099506378174,3.092148542404175,1.1881531476974487,-0.44275057315826416
1660273556172909300,6.841909423828125,-0.5545849800109863,0.793274998664856,-0.1982640027999878,0.15440300107002258,3.0674095153808594,1.2258745431900024,-0.4376406669616699
1660273556182909200,6.8519091796875,-0.5694789886474609,0.7803429961204529,-0.19907799363136292,0.16469399631023407,3.039989471435547,1.2674819231033325,-0.424878865480423
1660273556192908800,6.86190869140625,-0.5835559964179993,0.7690939903259277,-0.196834996342659,0.1709129959344864,3.0149500370025635,1.3050705194473267,-0.404267817735672
1660273556202909000,6.871908935546875,-0.5901979804039001,0.7671740055084229,-0.188741996884346,0.1657859981060028,3.015104293823242,1.3177354335784912,-0.3844691216945648
1660273556212908800,6.88190869140625,-0.5880969762802124,0.7726079821586609,-0.18073900043964386,0.1566849946975708,3.0281529426574707,1.3068771362304688,-0.3727063536643982
1660273556222909000,6.891908935546875,-0.580473005771637,0.7790610194206238,-0.18014000356197357,0.15382599830627441,3.03245210647583,1.2865320444107056,-0.37261325120925903
1660273556232910600,6.90191064453125,-0.5736250281333923,0.7821490168571472,-0.1854429990053177,0.15750199556350708,3.027038335800171,1.2721505165100098,-0.38095375895500183
1660273556242910700,6.91191064453125,-0.5712019801139832,0.7820960283279419,-0.19064399600028992,0.16033199429512024,3.0305871963500977,1.2683216333389282,-0.39650771021842957
1660273556252910600,6.92191064453125,-0.5741580128669739,0.7798389792442322,-0.1926790028810501,0.15832599997520447,3.0534329414367676,1.274806261062622,-0.41914379596710205
1660273556262910500,6.931910400390625,-0.5825780034065247,0.7757909893989563,-0.18978700041770935,0.15076999366283417,3.0952036380767822,1.2911239862442017,-0.4449044167995453
1660273556272909600,6.94190966796875,-0.5924429893493652,0.7716739773750305,-0.18338100612163544,0.1410669982433319,3.139927864074707,1.3096076250076294,-0.465343713760376
1660273556282909700,6.95190966796875,-0.6012470126152039,0.7682279944419861,-0.17470599710941315,0.13343000411987305,-3.120577812194824,1.3269296884536743,-0.4636456072330475
1660273556292909600,6.96190966796875,-0.6079350113868713,0.7663750052452087,-0.16298800706863403,0.12852199375629425,-3.1364119052886963,1.3409767150878906,-0.4232097566127777
1660273556302909400,6.971909423828125,-0.612375020980835,0.7665380239486694,-0.14873699843883514,0.1236639991402626,3.1077840328216553,1.349457025527954,-0.35626286268234253
1660273556312463600,6.981463623046875,-0.6136720180511475,0.7686640024185181,-0.1369370073080063,0.11750900000333786,3.0842583179473877,1.3494274616241455,-0.30672702193260193
